EmployeeID,Name,Age,Gender,JoiningDate,Salary,YearsExperience,PerformanceScore,Attrition,Gender_LabelEnc,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Sales,City_Austin,City_Boston,City_Chicago,City_New York,City_Seattle,Salary_MinMax,Salary_Zscore,JoiningYear,TenureYears,SalaryPerExperience,Attrition_bin
153,Employee_215,35.0,Female,2024-05-17,64289.77,4.3,5,No,0,False,False,False,True,False,False,True,False,False,False,0.5504828495024643,0.19448558711014324,2024,2,12130.145283018868,0
154,Employee_33,33.0,Male,2015-07-01,48185.97,11.7,4,No,1,False,True,False,False,False,False,False,False,True,False,0.3286761297938029,-0.9179765582350095,2015,11,3794.1708661417324,0
155,Employee_78,34.0,Female,2016-07-23,61895.69,5.166323024054982,4,No,0,False,True,False,False,False,False,False,False,True,False,0.5175078354362121,0.029100810043369098,2016,10,10037.698277975927,0
156,Employee_236,26.0,Female,2021-03-25,79904.53,9.0,4,No,0,False,False,True,False,False,False,False,False,True,False,0.7655537454796884,1.2731644957310702,2021,5,7990.4529999999995,0
157,Employee_134,37.0,Male,2019-05-22,59422.37,8.2,5,No,1,False,False,False,False,True,True,False,False,False,False,0.483441404159754,-0.1417579235055494,2019,7,6458.953260869566,0
158,Employee_145,29.0,Male,2022-12-17,50934.92,5.6,4,No,1,False,False,False,False,True,False,False,False,True,False,0.36653896851156664,-0.7280771050347365,2022,4,7717.412121212122,0
159,Employee_157,24.0,Female,2021-07-29,68381.11,2.8,3,Yes,0,False,False,False,False,True,False,False,False,False,True,0.6068351827786375,0.47711831191648973,2021,5,17995.02894736842,1
160,Employee_64,34.0,Female,2020-04-28,45180.96,7.6,4,No,0,False,True,False,False,False,False,False,False,False,True,0.2872864322819283,-1.125564821339596,2020,6,5253.6,0
161,Employee_83,21.0,Female,2024-06-30,62420.3,0.0,1,No,0,False,False,False,False,True,False,False,True,False,False,0.5247335848386117,0.06534124808094541,2024,2,62420.3,0
162,Employee_237,35.0,Male,2025-04-24,63148.68,1.8,4,No,1,False,False,True,False,False,False,False,False,True,False,0.5347659733743234,0.11565826502269205,2025,1,22553.100000000002,0
163,Employee_229,25.0,Male,2019-03-27,65298.11,2.2,3,No,1,True,False,False,False,False,True,False,False,False,False,0.5643712850115388,0.26414244323337727,2019,7,20405.659375,0
164,Employee_238,43.0,Male,2023-05-29,48469.71,4.4,5,No,1,False,False,False,False,True,True,False,False,False,False,0.3325842408390304,-0.8983755939209822,2023,3,8975.872222222222,0
165,Employee_42,29.0,Female,2015-11-13,61895.69,4.4,3,Yes,0,True,False,False,False,False,False,False,False,True,False,0.5175078354362121,0.029100810043369098,2015,11,11462.164814814814,1
166,Employee_185,28.0,Female,2017-12-22,63157.06,4.0,3,No,0,False,True,False,False,False,False,False,False,True,False,0.5348813958405213,0.11623716148054607,2017,9,12631.412,0
167,Employee_165,47.0,Female,2025-04-28,72544.86,1.6,3,No,0,False,False,False,False,True,False,True,False,False,False,0.6641848598229959,0.7647531718676118,2025,1,27901.86923076923,0
168,Employee_110,28.0,Male,2016-08-07,51438.81,9.3,4,No,1,False,False,False,True,False,False,False,False,False,True,0.37347932966818786,-0.6932680195755301,2016,10,4994.05922330097,0
169,Employee_180,33.0,Male,2015-09-28,53177.7,5.7,2,Yes,1,False,False,False,False,True,False,True,False,False,False,0.39743004234682244,-0.5731442413418689,2015,11,7936.970149253731,1
170,Employee_222,33.0,Male,2023-12-06,62857.5,6.0,3,No,1,False,False,True,False,False,True,False,False,False,False,0.5307553870130443,0.09554334013033111,2023,3,8979.642857142857,0
171,Employee_122,25.0,Female,2015-12-13,62313.71,1.4,3,No,0,True,False,False,False,False,False,False,True,False,False,0.5232654606534041,0.05797793382764221,2015,11,25964.045833333334,0
172,Employee_52,33.0,Male,2024-07-24,69733.4,4.6,3,Yes,1,False,False,False,True,False,False,False,False,False,True,0.6254610356205024,0.5705354826792159,2024,2,12452.392857142857,1
173,Employee_57,28.0,Female,2023-03-01,51551.12,7.7,3,No,0,False,True,False,False,False,False,False,True,False,False,0.3750262386393922,-0.6855095635872714,2023,3,5925.416091954024,0
174,Employee_270,28.0,Female,2021-03-11,57134.58,0.0,3,Yes,0,False,False,False,False,True,True,False,False,False,False,0.45193038220951376,-0.29980011053588934,2021,5,57134.58,1
175,Employee_159,21.0,Female,2015-09-21,43488.31,6.7,3,No,0,True,False,False,False,False,False,True,False,False,False,0.2639726092019803,-1.242494306946625,2015,11,5647.8324675324675,0
176,Employee_86,33.0,Male,2019-11-29,51797.12,3.3,1,No,1,False,False,True,False,False,False,True,False,False,False,0.3784145353798095,-0.6685157057552747,2019,7,12045.841860465118,0
177,Employee_121,21.0,Male,2017-01-31,77452.28,3.3,3,No,1,False,True,False,False,False,True,False,False,False,False,0.7317775231964034,1.1037612930135345,2017,9,18012.158139534884,0
178,Employee_294,34.0,Male,2022-11-24,71894.02,0.2,4,Yes,1,False,False,True,False,False,False,False,True,False,False,0.6552204734387148,0.719792674179089,2022,4,59911.68333333334,1
179,Employee_296,31.0,Male,2016-08-20,53104.04,3.9,4,Yes,1,False,False,False,False,True,False,False,True,False,False,0.39641548162365525,-0.5782327273902624,2016,10,10837.55918367347,1
180,Employee_209,34.0,Male,2020-08-09,59084.35,4.9,5,No,1,False,False,False,True,False,True,False,False,False,False,0.478785664061397,-0.16510858945827936,2020,6,10014.296610169491,0
181,Employee_247,23.0,Female,2021-01-14,60916.73,2.4,3,Yes,0,False,False,True,False,False,False,False,True,False,False,0.50402406723703,-0.03852645444123019,2021,5,17916.685294117648,1
182,Employee_213,34.0,Female,2018-05-12,44134.27,3.4,4,No,0,False,False,True,False,False,False,False,False,False,True,0.27286978059401246,-1.197870923185826,2018,8,10030.515909090907,0
183,Employee_88,21.0,Male,2023-09-27,61895.69,9.2,5,No,1,False,False,True,False,False,False,False,True,False,False,0.5175078354362121,0.029100810043369098,2023,3,6068.204901960785,0
184,Employee_166,32.0,Male,2020-07-16,70209.87,11.6,4,No,1,False,True,False,False,False,True,False,False,False,False,0.632023725652643,0.6034503747166609,2020,6,5572.211904761904,0
185,Employee_243,26.0,Male,2025-01-11,52892.41,6.3,3,No,1,False,False,False,True,False,False,False,True,False,False,0.39350058227741747,-0.592852280776382,2025,1,7245.535616438357,0
186,Employee_189,41.0,Female,2017-01-07,68086.98,5.7,3,No,0,False,False,False,False,True,False,False,False,False,True,0.6027839644036012,0.45679959889159033,2017,9,10162.235820895521,0
187,Employee_106,30.0,Female,2019-02-22,50244.44,12.8,3,Yes,0,False,False,True,False,False,False,False,False,False,True,0.3570285980509029,-0.7757759625787892,2019,7,3640.901449275362,1
188,Employee_245,36.0,Female,2017-12-31,77596.87,4.0,5,No,0,False,True,False,False,False,False,True,False,False,False,0.7337690428130574,1.1137496747368205,2017,9,15519.374,0
189,Employee_183,38.0,Male,2016-03-09,48284.69,4.8,3,No,1,True,False,False,False,False,False,False,False,True,False,0.33003585603044505,-0.9111569092708846,2016,10,8324.946551724139,0
190,Employee_50,34.0,Female,2016-12-15,96925.99625000001,11.6,3,No,0,False,False,True,False,False,False,False,False,True,False,1.0,2.449019689001921,2016,10,7692.539384920636,0
191,Employee_266,29.0,Male,2015-01-11,47492.47,5.166323024054982,4,No,1,False,False,False,True,False,True,False,False,False,False,0.3191241631699031,-0.9658840395622033,2015,11,7701.91081698618,0
192,Employee_6,33.0,Female,2021-02-07,69887.86,6.4,3,No,0,True,False,False,False,False,True,False,False,False,False,0.6275885003136928,0.5812056911374692,2021,5,9444.305405405405,0
193,Employee_18,27.0,Female,2022-08-25,60984.74,8.7,4,No,0,True,False,False,False,False,False,False,False,True,False,0.5049608073236793,-0.03382827447718953,2022,4,6287.086597938144,0
194,Employee_249,32.0,Male,2021-03-03,67856.4,4.7,2,No,1,False,True,False,False,False,False,True,False,False,False,0.5996080560198394,0.4408709658066236,2021,5,11904.631578947367,0
195,Employee_117,40.0,Male,2023-03-17,42218.7,4.3,4,No,1,False,False,True,False,False,False,True,False,False,False,0.2464855546304311,-1.3301998835404514,2023,3,7965.792452830188,0
198,Employee_188,36.0,Male,2015-12-23,63659.46,2.4,3,No,1,False,False,True,False,False,False,False,False,False,True,0.5418012343868043,0.15094331666264013,2015,11,18723.370588235295,0
199,Employee_163,48.0,Male,2023-08-06,62880.74,6.2,2,No,1,True,False,False,False,False,True,False,False,False,False,0.5310754846400657,0.0971487761303944,2023,3,8733.43611111111,0
200,Employee_135,27.0,Male,2019-03-21,52656.91,0.0,4,No,1,False,False,True,False,False,False,False,True,False,False,0.3902569079588474,-0.6091207910179885,2019,7,52656.91,0
201,Employee_250,33.0,Male,2017-11-13,64201.82,3.9,4,No,1,False,False,False,True,False,True,False,False,False,False,0.5492714645499452,0.1884099375315902,2017,9,13102.412244897958,0
202,Employee_191,34.0,Female,2023-10-05,71607.49,6.0,4,No,0,True,False,False,False,False,True,False,False,False,False,0.6512739341499679,0.6999989746481866,2023,3,10229.641428571429,0
203,Employee_65,25.0,Female,2023-09-30,48433.7,4.3,3,Yes,0,False,False,False,True,False,False,False,True,False,False,0.3320882547999148,-0.900863190752406,2023,3,9138.433962264151,1
204,Employee_27,34.0,Male,2018-01-20,76245.77,6.7,3,No,1,False,True,False,False,False,False,False,True,False,False,0.7151595805123352,1.0204147100343386,2018,8,9902.048051948052,0
205,Employee_231,39.0,Female,2024-09-10,67202.19,3.3,3,No,0,False,False,False,False,True,False,True,False,False,False,0.5905972527249275,0.3956776660819472,2024,2,15628.416279069768,0
206,Employee_170,33.0,Female,2021-10-06,68998.93,1.4,4,No,0,True,False,False,False,False,False,False,True,False,False,0.6153447660801193,0.5197977641350428,2021,5,28749.554166666665,0
207,Employee_181,33.0,Female,2020-09-19,50836.65,4.9,3,No,0,False,False,False,True,False,True,False,False,False,False,0.3651854403787179,-0.7348656676735587,2020,6,8616.381355932202,0
208,Employee_101,36.0,Female,2025-03-15,72072.05,8.9,4,No,0,False,False,False,False,True,True,False,False,False,False,0.657672581035042,0.7320911152759603,2025,1,7280.00505050505,0
209,Employee_198,26.0,Male,2023-10-05,36079.45,3.6,4,No,1,False,False,True,False,False,False,False,False,False,True,0.16192620193284418,-1.754303711569254,2023,3,7843.358695652174,0
210,Employee_210,26.0,Female,2023-04-01,38425.83,5.3,3,No,0,True,False,False,False,False,False,True,False,False,False,0.19424421699699113,-1.592214084984537,2023,3,6099.338095238096,0
211,Employee_136,36.0,Female,2017-07-28,55627.65,6.0,3,No,0,False,True,False,False,False,True,False,False,False,False,0.43117458543294096,-0.4038999242869898,2017,9,7946.807142857143,0
212,Employee_292,25.0,Female,2018-11-10,68694.65,7.6,2,No,0,False,True,False,False,False,False,False,True,False,False,0.6111537460306309,0.49877788177276666,2018,8,7987.75,0
213,Employee_268,46.0,Male,2021-01-09,54901.28,5.4,3,Yes,1,False,False,False,True,False,False,False,False,False,True,0.4211698817608399,-0.4540780889757193,2021,5,8578.324999999999,1
214,Employee_199,38.0,Female,2015-08-06,61498.58,9.3,1,No,0,False,False,False,False,True,False,False,False,False,True,0.5120382154419557,0.0016681641748154416,2015,11,5970.735922330096,0
215,Employee_118,29.0,Female,2015-08-09,74653.49,7.3,3,Yes,0,True,False,False,False,False,False,False,True,False,False,0.6932282100496054,0.9104188565842102,2015,11,8994.396385542168,1
216,Employee_167,23.0,Male,2021-09-01,44451.36,5.166323024054982,3,No,1,False,False,True,False,False,False,True,False,False,False,0.2772372399981543,-1.1759661167632738,2021,5,7208.730361123497,0
217,Employee_260,33.0,Female,2019-10-27,72272.81,11.2,3,No,0,False,False,False,False,True,False,False,True,False,False,0.660437761740758,0.7459597612042186,2019,7,5924.000819672131,0
218,Employee_137,22.0,Male,2021-02-13,75705.14,8.2,1,No,1,False,False,False,False,True,True,False,False,False,False,0.7077131786148889,0.9830675988159954,2021,5,8228.819565217393,0
219,Employee_30,33.0,Male,2017-10-28,66390.39,0.0,4,No,1,True,False,False,False,False,False,False,True,False,False,0.5794158734815505,0.33959793523635806,2017,9,66390.39,0
220,Employee_80,42.0,Female,2016-01-24,45952.29,7.6,3,No,0,False,True,False,False,False,False,True,False,False,False,0.29791039539081454,-1.072280787349539,2016,10,5343.289534883721,0
221,Employee_205,26.0,Male,2017-05-14,67049.97,4.5,5,No,1,False,False,False,False,True,False,False,False,True,False,0.5885006408150644,0.3851621984429775,2017,9,12190.903636363637,0
222,Employee_141,45.0,Female,2020-06-05,61016.3,4.4,3,No,0,False,False,True,False,False,True,False,False,False,False,0.5053955010030597,-0.031648086862645225,2020,6,11299.314814814814,0
223,Employee_158,50.5,Male,2022-07-16,88447.42,3.1,3,Yes,1,False,False,False,False,True,False,False,True,False,False,0.8832197875152283,1.8633135125375166,2022,4,21572.541463414636,1
224,Employee_132,31.0,Female,2017-02-12,52887.39,0.9,3,No,0,False,False,False,False,True,False,True,False,False,False,0.3934314389862106,-0.5931990660053117,2017,9,27835.468421052632,0
225,Employee_40,27.0,Female,2022-01-27,76065.62,5.5,3,No,0,False,True,False,False,False,False,False,False,True,False,0.7126782729603589,1.0079698178049308,2022,4,11702.403076923076,0
226,Employee_179,33.0,Female,2016-07-24,50392.6,7.4,3,No,0,True,False,False,False,False,False,True,False,False,False,0.359069289290985,-0.7655409626747707,2016,10,5999.119047619047,0
227,Employee_206,45.0,Female,2020-01-16,61292.16,2.5,3,No,0,False,False,True,False,False,False,False,False,True,False,0.5091950763640821,-0.012591478645024879,2020,6,17512.045714285716,0
228,Employee_216,28.0,Female,2022-05-29,74890.33,3.5,2,No,0,False,False,False,False,True,False,False,False,False,True,0.696490340943916,0.9267799349944948,2022,4,16642.295555555556,0
229,Employee_233,29.0,Male,2017-09-08,68687.67,1.6,4,No,1,False,False,True,False,False,False,True,False,False,False,0.6110576065540126,0.49829569832696474,2017,9,26418.334615384614,0
230,Employee_55,33.0,Male,2017-07-05,73862.29,7.4,3,No,1,False,False,False,False,True,False,False,False,False,True,0.6823305662243284,0.8557621886302429,2017,9,8793.12976190476,0
231,Employee_300,28.0,Male,2020-03-20,75223.78,0.5,4,Yes,1,False,True,False,False,False,False,False,False,True,False,0.7010831358548597,0.9498149020435974,2020,6,50149.18666666667,1
232,Employee_201,26.0,Female,2015-09-06,55442.54,2.2,4,No,0,True,False,False,False,False,False,True,False,False,False,0.4286249610035969,-0.41668745690195286,2015,11,17325.79375,0
233,Employee_44,33.0,Male,2023-09-22,67440.96,7.7,4,No,1,False,False,True,False,False,False,True,False,False,False,0.59388596659773,0.41217207028741837,2023,3,7751.8344827586225,0
234,Employee_264,39.0,Male,2023-10-14,51676.92,5.2,5,No,1,True,False,False,False,False,False,True,False,False,False,0.37675895298876005,-0.6768192086471694,2023,3,8334.987096774194,0
235,Employee_49,35.0,Male,2019-09-24,94136.42,5.2,4,No,1,False,False,False,True,False,False,True,False,False,False,0.9615775930283728,2.2563137450831627,2019,7,15183.293548387097,0
236,Employee_36,34.0,Female,2020-09-04,41432.77,9.8,3,No,0,True,False,False,False,False,False,True,False,False,False,0.2356604974873575,-1.3844924960847649,2020,6,3836.3675925925922,0
237,Employee_60,31.0,Male,2018-08-06,45901.8,6.1,2,No,1,False,False,True,False,False,False,True,False,False,False,0.2972149681451899,-1.075768673048472,2018,8,6465.042253521127,0
238,Employee_144,31.0,Male,2016-08-28,87230.59,7.5,3,No,1,False,False,False,False,True,True,False,False,False,False,0.8664597016508304,1.7792540164980513,2016,10,10262.422352941176,0
239,Employee_54,31.0,Male,2015-08-03,46480.59,0.0,3,No,1,False,False,True,False,False,False,True,False,False,False,0.3051869692443202,-1.0357854414444831,2015,11,46480.59,0
240,Employee_21,37.0,Female,2017-12-14,68503.41,10.4,5,No,0,False,False,True,False,False,False,False,False,True,False,0.6085196896540562,0.4855668843264623,2017,9,6009.071052631579,0
241,Employee_125,25.0,Male,2024-06-11,78227.33,9.9,5,No,1,False,False,False,True,False,False,False,False,True,False,0.7424527239633154,1.1573023072927582,2024,2,7176.819266055046,0
242,Employee_143,33.0,Male,2020-12-08,96051.23,6.1,4,Yes,1,False,False,False,True,False,False,False,True,False,False,0.9879513510833251,2.388590204088388,2020,6,13528.342253521127,1
243,Employee_111,21.0,Male,2023-11-13,57285.14,2.4,1,Yes,1,False,False,False,True,False,False,False,False,False,True,0.454004130003161,-0.2893993168969244,2023,3,16848.570588235296,1
244,Employee_255,28.0,Male,2022-11-03,67725.64,5.166323024054982,2,No,1,False,False,True,False,False,False,False,False,True,False,0.5978070247931038,0.4318379704809659,2022,4,10983.148261257245,0
245,Employee_77,37.0,Male,2022-06-06,52547.11,8.0,3,No,1,True,False,False,False,False,False,True,False,False,False,0.3887445706332464,-0.6167058543917824,2022,4,5838.567777777778,0
246,Employee_282,35.0,Male,2023-02-28,61895.69,5.9,4,No,1,False,False,False,False,True,False,True,False,False,False,0.5175078354362121,0.029100810043369098,2023,3,8970.389855072464,0
247,Employee_273,33.0,Female,2019-10-07,62600.12,5.2,3,No,0,False,True,False,False,False,True,False,False,False,False,0.5272103471144728,0.07776334367179757,2019,7,10096.793548387097,0
248,Employee_108,24.0,Female,2019-11-12,56790.17,8.0,5,No,0,False,False,False,False,True,False,False,False,True,False,0.4471866290372898,-0.32359220230791386,2019,7,6310.018888888889,0
249,Employee_94,22.0,Female,2022-03-11,56664.08,1.9,5,No,0,False,False,False,False,True,False,False,False,True,False,0.44544992035436626,-0.3323025906576553,2022,4,19539.337931034483,0
250,Employee_13,22.0,Female,2016-10-01,43556.01,13.8,3,No,0,False,False,False,False,True,False,True,False,False,False,0.2649050794837944,-1.237817542006681,2016,10,2942.9736486486486,0
251,Employee_17,37.0,Male,2023-06-04,43548.72,6.3,4,No,1,False,False,False,False,True,False,False,False,True,False,0.26480467020234055,-1.2383211404765804,2023,3,5965.5780821917815,0
252,Employee_48,37.0,Male,2020-10-13,55704.8,9.1,5,No,1,False,False,False,False,True,False,False,False,True,False,0.4322372158944173,-0.39857034651569484,2020,6,5515.3267326732675,0
253,Employee_187,34.0,Female,2023-09-30,52070.75,3.0,3,No,0,True,False,False,False,False,False,True,False,False,False,0.3821833956931442,-0.6496131475497089,2023,3,13017.6875,0
254,Employee_204,50.5,Female,2021-05-01,96221.86,1.0,5,No,0,False,False,False,True,False,False,True,False,False,False,0.9903015343061601,2.4003774478358424,2021,5,48110.93,0
255,Employee_267,29.0,Male,2017-03-30,54441.14,6.4,4,No,1,False,False,False,True,False,False,False,True,False,False,0.41483211402858144,-0.4858648928083003,2017,9,7356.91081081081,0
256,Employee_120,21.0,Male,2022-03-20,57333.9,1.3,4,No,1,False,True,False,False,False,False,False,False,False,True,0.45467572898309083,-0.2860309408485984,2022,4,24927.782608695656,0
257,Employee_22,30.0,Male,2022-09-28,59620.69,1.0,3,No,1,False,True,False,False,False,False,True,False,False,False,0.4861729773693457,-0.12805783454115277,2022,4,29810.345,0
258,Employee_84,37.0,Male,2017-04-16,61895.69,8.1,3,No,1,False,False,False,False,True,False,True,False,False,False,0.5175078354362121,0.029100810043369098,2017,9,6801.724175824176,0
259,Employee_131,36.0,Female,2017-05-18,96925.99625000001,8.4,4,No,0,False,False,True,False,False,True,False,False,False,False,1.0,2.449019689001921,2017,9,10311.27619680851,0
260,Employee_230,31.0,Female,2021-05-09,28982.18,4.3,2,No,0,False,True,False,False,False,False,False,False,True,False,0.06417149946593004,-2.244588253745249,2021,5,5468.335849056604,0
262,Employee_124,42.0,Female,2021-02-21,45069.67,6.3,3,No,0,True,False,False,False,False,False,False,False,True,False,0.2857535723459891,-1.1332528149905021,2021,5,6173.927397260274,0
263,Employee_34,45.0,Male,2020-02-12,61895.69,4.3,2,No,1,False,False,True,False,False,False,False,False,False,True,0.5175078354362121,0.029100810043369098,2020,6,11678.4320754717,0
264,Employee_5,33.0,Female,2023-01-24,40077.21,0.0,5,No,0,False,False,False,False,True,True,False,False,False,False,0.2169896050912602,-1.4781355608113558,2023,3,40077.21,0
265,Employee_20,33.0,Male,2023-02-11,64454.77,6.6,4,No,1,False,False,True,False,False,False,False,False,True,False,0.5527554875600612,0.205883906387702,2023,3,8480.890789473684,0
266,Employee_220,45.0,Female,2015-08-13,64502.33,4.4,4,No,0,False,False,False,True,False,False,False,False,False,True,0.5534105582632086,0.20916938556855502,2015,11,11944.875925925926,0
268,Employee_150,49.0,Male,2015-09-28,78927.31,4.2,4,No,1,False,True,False,False,False,True,False,False,False,False,0.7520939432818408,1.205657431704307,2015,11,15178.328846153845,0
269,Employee_225,34.0,Female,2015-10-28,73537.04,7.7,2,No,0,False,False,False,False,True,False,True,False,False,False,0.6778507145380654,0.8332936835088733,2015,11,8452.533333333333,0
270,Employee_248,35.0,Female,2018-02-15,50188.8,6.9,4,No,0,False,False,True,False,False,False,False,False,False,True,0.3562622369507533,-0.7796196140006278,2018,8,6353.012658227848,0
271,Employee_277,30.0,Female,2016-07-13,64950.98,0.0,2,Yes,0,False,False,False,False,True,False,False,False,True,False,0.5595900677452744,0.2401624518950807,2016,10,64950.98,1
272,Employee_152,25.0,Female,2019-04-21,71596.25,9.5,3,Yes,0,True,False,False,False,False,False,True,False,False,False,0.6511191192907716,0.6992225073228544,2019,7,6818.690476190476,1
273,Employee_234,33.0,Male,2015-08-15,62201.9,3.6,3,No,1,False,False,False,False,True,False,False,False,False,True,0.5217254384641925,0.0502540182008312,2015,11,13522.152173913044,0
274,Employee_11,30.0,Female,2023-05-12,67521.72,3.7,4,No,0,False,False,False,True,False,False,True,False,False,False,0.5949983196251938,0.41775102946836135,2023,3,14366.32340425532,0
275,Employee_72,29.0,Male,2016-02-10,50933.78,12.2,4,No,1,False,True,False,False,False,True,False,False,False,False,0.3665232666486232,-0.728155857058836,2016,10,3858.619696969697,0
276,Employee_253,40.0,Female,2021-07-09,57971.19,4.4,3,No,0,True,False,False,False,False,False,False,False,False,True,0.4634534835753693,-0.2420064869552929,2021,5,10735.405555555555,0
277,Employee_93,31.0,Female,2022-09-19,59035.61,6.0,3,No,0,True,False,False,False,False,False,False,False,True,False,0.4781143405527468,-0.16847558389214717,2022,4,8433.658571428572,0
278,Employee_193,40.0,Female,2021-09-06,62716.75,5.166323024054982,3,Yes,0,False,False,False,True,False,False,False,False,False,True,0.5288167578820941,0.08582022838295905,2021,5,10170.850562862239,1
279,Employee_258,26.0,Female,2018-01-16,54914.32,6.3,3,No,0,False,True,False,False,False,False,False,True,False,False,0.42134948903520997,-0.4531772763491776,2018,8,7522.509589041096,0
281,Employee_196,37.0,Male,2021-08-14,68651.37,5.166323024054982,3,No,1,False,True,False,False,False,True,False,False,False,False,0.6105576261813412,0.49578806808590165,2021,5,11133.275005572894,0
282,Employee_138,29.0,Male,2023-08-16,40755.12,5.2,3,No,1,True,False,False,False,False,False,False,False,False,True,0.22632684185262697,-1.4313050479540836,2023,3,6573.406451612904,0
283,Employee_261,27.0,Male,2019-03-10,68343.26,9.7,3,Yes,1,False,False,False,True,False,True,False,False,False,False,0.6063138533817886,0.4745036065549402,2019,7,6387.2205607476635,1
284,Employee_39,27.0,Female,2025-04-21,68276.06,7.6,4,No,0,False,False,True,False,False,False,False,False,False,True,0.6053882698819674,0.46986138197644384,2025,1,7939.076744186046,0
285,Employee_202,42.0,Female,2018-08-12,96925.99625000001,5.3,3,No,0,False,False,True,False,False,True,False,False,False,False,1.0,2.449019689001921,2018,8,15385.078769841271,0
287,Employee_252,39.0,Male,2019-03-29,63348.58,8.2,5,No,1,False,False,True,False,False,False,True,False,False,False,0.5375193088150121,0.12946750152926179,2019,7,6885.7152173913055,0
288,Employee_113,32.0,Female,2020-08-28,62270.54,8.1,4,No,0,False,False,False,True,False,True,False,False,False,False,0.5226708558961528,0.0549957190202956,2020,6,6842.916483516484,0
289,Employee_184,29.0,Female,2018-11-29,46375.47,5.7,2,No,0,True,False,False,False,False,False,False,True,False,False,0.3037390921981713,-1.043047207035131,2018,8,6921.711940298507,0
290,Employee_153,27.0,Male,2019-06-02,51498.07,2.3,5,Yes,1,False,False,True,False,False,True,False,False,False,False,0.3742955510699648,-0.689174295936814,2019,7,15605.475757575758,1
291,Employee_192,39.0,Female,2021-03-03,54005.46,10.2,4,No,0,False,False,True,False,False,False,False,False,False,True,0.4088312476714068,-0.5159619821588869,2021,5,4821.916071428572,0
292,Employee_45,32.0,Male,2024-02-28,66682.6,1.5,4,No,1,False,True,False,False,False,False,False,False,True,False,0.5834406466137348,0.35978401327330056,2024,2,26673.04,0
294,Employee_7,36.0,Male,2018-09-24,73414.98,7.7,2,Yes,1,True,False,False,False,False,True,False,False,False,False,0.6761695133180032,0.8248616904723958,2018,8,8438.503448275862,1
295,Employee_251,31.0,Male,2017-12-21,63829.1,6.2,3,No,1,True,False,False,False,False,False,False,False,True,False,0.5441377817812937,0.16266217049442835,2017,9,8865.152777777777,0
296,Employee_76,30.0,Female,2023-04-06,77156.31,0.6,2,No,0,False,False,True,False,False,False,True,False,False,False,0.7277009614636338,1.0833154714585098,2023,3,48222.69375,0
297,Employee_1,24.0,Male,2015-03-20,64185.62,6.0,3,No,1,True,False,False,False,False,False,False,False,False,True,0.5490483328133813,0.1872908298207028,2015,11,9169.374285714286,0
298,Employee_69,33.0,Male,2023-07-17,59868.14,7.7,4,No,1,False,False,False,False,True,False,True,False,False,False,0.4895812457775417,-0.11096380966095958,2023,3,6881.395402298851,0
299,Employee_168,41.0,Male,2023-08-18,64525.84,1.9,4,No,1,False,False,False,False,True,False,False,False,False,True,0.5537343747525062,0.21079347336379953,2023,3,22250.28965517241,0
300,Employee_219,38.0,Female,2017-03-19,61895.69,1.0,3,Yes,0,False,False,False,False,True,False,True,False,False,False,0.5175078354362121,0.029100810043369098,2017,9,30947.845,1
301,Employee_43,37.0,Male,2019-08-05,49512.8,7.0,3,No,1,True,False,False,False,False,False,False,False,True,False,0.34695130769659865,-0.8263181826771715,2019,7,6189.1,0
302,Employee_73,33.0,Female,2016-06-15,67320.66,5.3,4,No,0,True,False,False,False,False,True,False,False,False,False,0.592229006850282,0.4038616593232345,2016,10,10685.819047619048,0
303,Employee_24,34.0,Female,2015-04-03,61895.69,5.166323024054982,3,No,0,False,False,False,False,True,True,False,False,False,False,0.5175078354362121,0.029100810043369098,2015,11,10037.698277975927,0
305,Employee_104,33.0,Female,2015-09-06,79168.9,1.9,4,No,0,False,False,True,False,False,True,False,False,False,False,0.7554214986050822,1.2223466435483394,2015,11,27299.62068965517,0
306,Employee_212,21.0,Female,2024-04-20,61895.69,4.0,2,No,0,False,False,True,False,False,False,False,True,False,False,0.5175078354362121,0.029100810043369098,2024,2,12379.138,0
307,Employee_68,45.0,Male,2015-11-30,25830.74,4.4,4,No,1,False,False,False,False,True,False,False,False,False,True,0.02076493897966819,-2.4622920071032466,2015,11,4783.470370370371,0
308,Employee_26,33.0,Male,2024-09-04,35674.58,1.0,4,Yes,1,False,False,False,True,False,False,False,False,True,False,0.1563496990820608,-1.782272423847467,2024,2,17837.29,1
309,Employee_197,34.0,Male,2021-02-06,67676.07,5.1,3,No,1,False,False,True,False,False,True,False,False,False,False,0.5971242692263459,0.42841363904709623,2021,5,11094.437704918035,0
310,Employee_176,28.0,Male,2016-07-21,93276.32,5.166323024054982,3,Yes,1,True,False,False,False,False,False,False,False,True,False,0.9497309506444995,2.19689741532178,2016,10,15126.732679447172,1
